posting_id,공사명,종목,대업종,발주처,지역약칭,기초금액,추정가격,예정가격,예정가격사정률,1순위금액,1순위사정률,1순위업체,참여업체수,개찰일,검색지역,연차구분
[20240413405-00],기초 A값 수의 관내 상호진출 범어어린이공원 정비공사 [20240413405-00],조경/포장/토공/조경식재/조경시설물/보링.그라우팅.파일,지반조성.포장/조경식재.시설물,경상남도 양산시,양산,"275,128,000","250,116,364","273,633,425",-0.54323,"241,586,294",-0.51226,오경이엔지주식회사,8,24/04/15 11:00,경남,2~3년전
[20240413633-00],기초 A값 수의 관내 창녕술정동탑길우오수분리공사 (긴급공고) [20240413633-00],상.하수도,상.하수도,경상남도 창녕군 건설산업국 수도과,창녕,"86,200,000","78,363,636","86,965,250",0.88776,"76,931,800",0.99490,주식회사 신아건설,15,24/04/12 15:00,경남,2~3년전
[20240413601-00],기초 A값 수의 관내 남지낙동로우오수분리공사 (긴급공고) [20240413601-00],상.하수도,상.하수도,경상남도 창녕군 건설산업국 수도과,창녕,"56,700,000","51,545,455","55,689,250",-1.78263,"49,723,000",-0.76415,(주)네오텍,14,24/04/12 15:00,경남,2~3년전
[20240409872-00],기초 A값 수의 관내 창녕 건우3차아파트 앞(군도16호선) 도로재포장공사 [20240409872-00],포장,지반조성.포장,경상남도 창녕군,창녕,"26,000,000","23,636,364","25,820,750",-0.68943,"22,821,000",-0.48337,주식회사태창건설,13,24/04/12 13:40,경남,2~3년전
[20240410161-00],기초 A값 수의 상호진출 삼천포 신항 잡화부두 보수공사 [20240410161-00],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도,경남,"324,060,000","294,600,000","327,011,425",0.91076,"289,062,000",0.91853,주식회사 씨엠이앤씨,943,24/04/12 13:00,경남,2~3년전
[20240409798-00],기초 A값 수의 관내 계성 봉산지구(군도7호선) 도로 재포장공사 [20240409798-00],포장,지반조성.포장,경상남도 창녕군,창녕,"25,000,000","22,727,273","24,742,775",-1.02890,"21,928,000",-0.59714,주식회사태창건설,13,24/04/12 13:00,경남,2~3년전
[20240413067-00],기초 A값 수의 상호진출 지1042호 김해 주촌 양동지구 재해복구사업 [20240413067-00],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 도로관리사업소,경남,"301,899,000","274,453,637","297,021,875",-1.61549,"263,618,000",-1.59991,주식회사 와이비,944,24/04/12 11:00,경남,2~3년전
[20240411714-00],기초 A값 수의 관내 특리 연결도로(면도303호) 아스콘 포장공사 [20240411714-00],포장,지반조성.포장,경상남도 산청군 금서면,산청,"36,080,000","32,800,000","36,466,475",1.07116,"32,233,394",1.25744,대산건설주식회사,23,24/04/12 11:00,경남,2~3년전
[20240411709-00],기초 A값 수의 관내 주암 강변도로(리도215호) 아스콘 포장공사 [20240411709-00],포장,지반조성.포장,경상남도 산청군 금서면,산청,"37,400,000","34,000,000","36,705,725",-1.85636,"32,451,000",-1.76352,(주)광해건설,23,24/04/12 11:00,경남,2~3년전
[20240410858-00],기초 A값 수의 관내 중앙로(중1-2호선)도로 재포장공사 [20240410858-00],포장,지반조성.포장,경상남도 양산시,양산,"42,780,000","38,890,909","42,503,350",-0.64669,"37,393,770",-0.55701,주식회사 거룡토건,23,24/04/12 11:00,경남,2~3년전
[20240410841-00],기초 A값 수의 관내 호계동 산막공단로 일원 외 1개소 보도정비공사 [20240410841-00],포장,지반조성.포장,경상남도 양산시,양산,"38,340,000","34,854,546","38,198,300",-0.36959,"33,745,162",-0.31300,서호건설(주),22,24/04/12 11:00,경남,2~3년전
[20240410266-00],기초 A값 수의 관내 상호진출 이룡사거리 회전교차로 설치공사 [20240410266-00],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 함안군,함안,"185,230,000","168,390,910","184,703,975",-0.28399,"163,322,163",-0.25929,주식회사 디엔건설,29,24/04/12 11:00,경남,2~3년전
[20240409665-00],기초 A값 수의 관내 자은초교 통학로 개선공사-수의계약(소액수의) 견적 제출 안내 공고 [20240409665-00],포장,지반조성.포장,경상남도 창원시 진해구,창원,"56,250,000","51,136,364","56,720,150",0.83582,"50,506,100",0.99591,주식회사보성산업개발,107,24/04/12 11:00,경남,2~3년전
[20240404977-00],기초 A값 수의 관내 임호사거리~김해보건소 일원 인도정비공사 [20240404977-00],포장,지반조성.포장,경상남도 김해시,김해,"147,180,000","133,800,000","147,782,025",0.40903,"130,949,900",0.44180,태유토건주식회사,63,24/04/11 17:00,경남,2~3년전
[20240410722-00],기초 고암중대마을하수관로정비사업CCTV조사및수밀시험용역 (긴급공고) [20240410722-00],상.하수도/CCTV용역,상.하수도,경상남도 창녕군 건설산업국 수도과,경남,"143,430,000","130,390,909","142,607,475",-0.57347,"125,134,161",-0.57090,장석건설 주식회사,53,24/04/11 15:30,경남,2~3년전
[20240410785-00],기초 창녕화전여초하수관로정비사업CCTV조사및수밀시험용역 (긴급공고) [20240410785-00],상.하수도/CCTV용역,상.하수도,경상남도 창녕군 건설산업국 수도과,경남,"159,760,000","145,236,364","159,333,475",-0.26698,"139,844,900",-0.24006,금강 합자회사,53,24/04/11 15:00,경남,2~3년전
[B3202400985],기초 A값 순공사 2024년 통영시 노후 수도미터 교체공사 [B3202400985],상.하수도,상.하수도,한국수자원공사 경남서부권지사,경남,"275,000,000","250,000,000","277,123,233",0.77208,"245,725,670",0.77449,주식회사 새미건설,364,24/04/11 13:30,경남,2~3년전
[20240409579-00],기초 A값 순공사 상호진출 초동 대곡마을 노후관 정비공사(상하수도설비) (긴급공고) [20240409579-00],상.하수도/토목/토건,상.하수도,경상남도 밀양시,경남,"311,520,000","283,200,000","313,791,000",0.72900,"277,519,760",0.73460,주식회사 지엠씨,744,24/04/11 13:00,경남,2~3년전
[20240409221-00],기초 A값 수의 관내 내일동 노후관 정비공사(상하수도설비) [20240409221-00],상.하수도,상.하수도,경상남도 밀양시,밀양,"103,820,000","94,381,819","105,470,000",1.58928,"93,515,800",1.99994,주식회사 우성산업개발,41,24/04/11 13:00,경남,2~3년전
[20240409181-00],기초 A값 순공사 상호진출 산외면 다원2리 노후관 정비공사(상하수도설비) (긴급공고) [20240409181-00],상.하수도/토목/토건,상.하수도,경상남도 밀양시,경남,"314,670,000","286,063,637","311,904,900",-0.87874,"275,677,000",-0.87447,신한토건 유한회사,740,24/04/11 13:00,경남,2~3년전
[20240411535-00],기초 A값 수의 관내 신월 배수설비 가정오수관로 연결사업 [20240411535-00],상.하수도,상.하수도,경상남도 고성군 상하수도사업소,고성,"60,000,000","54,545,455","60,105,600",0.17600,"53,089,900",0.19812,백은건설 주식회사,23,24/04/11 12:00,경남,2~3년전
[20240409220-00],기초 A값 수의 관내 화정 군도 1호선 상정지구 아스콘포장공사 [20240409220-00],포장,지반조성.포장,경상남도 의령군,의령,"38,130,000","34,663,636","38,559,325",1.12595,"34,149,088",1.32030,주식회사도운건설,15,24/04/11 11:00,경남,2~3년전
[20240405916-00],기초 A값 수의 관내 2024년 2분기 성산구 하수도시설 유지보수공사(단가계약 2구역) [20240405916-00],상.하수도,상.하수도,경상남도 창원시 하수도사업소,창원,"120,000,000","109,090,909","121,261,200",1.05100,"107,039,460",1.06969,주식회사 금강지오테크,79,24/04/11 11:00,경남,2~3년전
[20240400989-00],기초 A값 수의 관내 명동정수장 증설사업 도로포장 공사 [20240400989-00],포장,지반조성.포장,경상남도 김해시,김해,"129,412,000","117,647,273","128,640,750",-0.59597,"113,991,700",-0.55820,태유토건주식회사,63,24/04/09 17:00,경남,2~3년전
[20240407663-00],기초 A값 수의 관내 중앙 하수처리구역 내 차집관로 준설공사 [20240407663-00],상.하수도,상.하수도,경상남도 거제시,거제,"184,600,000","167,818,182","184,095,150",-0.27349,"165,451,000",1.49994,주식회사 거가환경,3,24/04/09 15:00,경남,2~3년전
[20240407324-00],기초 A값 수의 관내 상호진출 남상 한산(207호선) 확포장공사 [20240407324-00],토목/토건/철콘/포장/토공/보링.그라우팅.파일,철콘/지반조성.포장,경상남도 거창군,거창,"439,500,000","399,545,455","440,268,075",0.17476,"389,179,100",0.21651,보해건설주식회사,46,24/04/09 13:00,경남,2~3년전
[20240409729-00],기초 A값 수의 관내 정곡 배수설비 가정오수관로 연결사업 [20240409729-00],상.하수도,상.하수도,경상남도 고성군 상하수도사업소,고성,"50,000,000","45,454,545","49,622,500",-0.75500,"43,835,800",-0.74018,주식회사 윤우건설,23,24/04/09 12:00,경남,2~3년전
[20240409563-00],기초 A값 수의 관내 봉동지구(금봉촌마을)지방상수도 확장사업 [20240409563-00],포장/상.하수도,지반조성.포장/상.하수도,경상남도 고성군 상하수도사업소,고성,"74,600,000","67,818,182","74,802,400",0.27131,"66,558,880",0.51020,주식회사 조광지질,8,24/04/09 12:00,경남,2~3년전
[20240407590-00],A값 수의 관내 함양군청 주차장 정비사업 [20240407590-00],포장,지반조성.포장,경상남도 함양군,함양,"57,930,000","52,663,637","58,266,325",0.58057,"51,485,400",0.64118,대성포장건설 주식회사,18,24/04/09 12:00,경남,2~3년전
[20240407074-00],기초 A값 수의 관내 중촌(석남)마을 지방상수도 인입공사 [20240407074-00],상.하수도,상.하수도,경상남도 산청군,산청,"165,462,000","150,420,000","164,329,475",-0.68447,"145,527,758",-0.54731,주식회사 거동건설,19,24/04/09 11:00,경남,2~3년전
[20240407062-00],A값 순공사 상호진출 산청생초 도·송수관로 매설공사 (긴급공고) [20240407062-00],토목/토건/철콘/포장/토공/상.하수도/보링.그라우팅.파일,철콘/지반조성.포장/상.하수도,경상남도 산청군,경남,"834,400,000","758,545,455","822,950,000",-1.37225,"731,644,700",-1.36848,주식회사 토왕건설,836,24/04/09 11:00,경남,2~3년전
[20240405549-00],기초 A값 수의 관내 두량6리 마을주민 보호구역 정비사업 [20240405549-00],포장,지반조성.포장,경상남도 사천시,사천,"154,640,000","140,581,819","154,721,625",0.05278,"136,860,000",0.06135,호진건설주식회사,29,24/04/09 11:00,경남,2~3년전
[20240405371-00],기초 A값 수의 관내 문선초등학교 외 4개소 어린이 통학로 시설 개선 사업 [20240405371-00],포장,지반조성.포장,경상남도 사천시,사천,"47,200,000","42,909,091","47,276,175",0.16138,"41,807,100",0.25748,세한건설 주식회사,29,24/04/09 11:00,경남,2~3년전
[20240404953-00],기초 A값 수의 관내 물금읍 청운로 등 도로변 우수받이 개량공사 [20240404953-00],상.하수도,상.하수도,경상남도 양산시 상하수도사업소,양산,"96,520,000","87,745,455","96,274,875",-0.25397,"85,152,400",-0.15704,주식회사 금강산업개발,27,24/04/09 11:00,경남,2~3년전
[20240403806-00],기초 A값 수의 관내 2024년 2분기 성산구 하수도시설 유지보수공사(단가계약 1구역) [20240403806-00],상.하수도,상.하수도,경상남도 창원시 하수도사업소,창원,"130,000,000","118,181,818","129,597,000",-0.31000,"114,408,420",-0.30371,주식회사 송화건설,80,24/04/09 11:00,경남,2~3년전
[20240403490-00],기초 A값 순공사 상호진출 중앙지구 문화탐방 특화거리 조성 및 안전한 생활가로정비 (긴급공고) [20240403490-00],포장/토목/토건,지반조성.포장,경상남도 진주시,경남,"331,854,100","301,685,546","332,113,825",0.07826,"294,134,135",0.07999,아트콘 주식회사,528,24/04/09 11:00,경남,2~3년전
[20240401149-00],기초 A값 수의 관내 상호진출 명석 남성저수지 주변 절개지 개선공사 (긴급공고) [20240401149-00],토목/토건/포장/토공/금속구조물.창호.온실/보링.그라우팅.파일/지붕판금.건축물조립,지반조성.포장/금속창호.지붕건축물조립,경상남도 진주시,진주,"375,720,000","341,563,637","371,738,350",-1.05974,"329,211,890",-1.01009,도영산업 주식회사,128,24/04/09 11:00,경남,2~3년전
[13465],기초 공개 관내 24-00사 오수관로 및 맨홀 준설 용역 [13465],상.하수도,상.하수도,해군교육사령부,창원,"9,770,000","9,064,000","9,716,761",-0.54494,"8,586,811",-0.12549,주식회사 대현인더스트리,4,24/04/09 10:30,경남,2~3년전
[20240350197-00],기초 A값 수의 관내 부곡동 490번지 일원 노후도로 재포장공사 [20240350197-00],포장,지반조성.포장,경상남도 김해시,김해,"76,530,000","69,572,727","76,704,375",0.22785,"67,476,482",0.23360,주식회사지담건설,64,24/04/08 17:00,경남,2~3년전
[20240350101-00],기초 A값 수의 관내 외동 5-1번지 일원 배수로 정비공사 [20240350101-00],상.하수도,상.하수도,경상남도 김해시,김해,"109,610,000","99,645,455","110,321,125",0.64877,"97,717,970",0.65945,주식회사 가야환경개발,63,24/04/08 17:00,경남,2~3년전
[20240349224-00],기초 A값 수의 관내 동김해IC 일원 배수불량지 정비공사 [20240349224-00],상.하수도,상.하수도,경상남도 김해시,김해,"153,560,000","139,600,000","152,841,400",-0.46797,"135,500,000",-0.33899,정수개발주식회사,63,24/04/08 17:00,경남,2~3년전
[20240403975-00],기초 A값 수의 관내 신기2가압장설치공사 [20240403975-00],상.하수도,상.하수도,경상남도 창녕군 건설산업국 수도과,창녕,"54,960,000","49,963,636","55,113,650",0.27956,"48,693,450",0.34479,고려건설 주식회사,15,24/04/08 16:00,경남,2~3년전
[20240403362-00],기초 A값 수의 관내 덕곡천 하상정비 사업 [20240403362-00],토공,지반조성.포장,경상남도 창녕군,창녕,"40,000,000","36,363,637","39,195,400",-2.01150,"34,826,000",-0.89611,현민건설 주식회사,14,24/04/08 13:40,경남,2~3년전
[20240404792-00],기초 A값 수의 관내 양림간도로 측구 정비공사(포장) [20240404792-00],포장,지반조성.포장,경상남도 밀양시,밀양,"41,590,000","37,809,091","41,705,150",0.27686,"36,836,568",0.31300,마샬코리아 주식회사,45,24/04/08 13:00,경남,2~3년전
[20240404774-00],기초 A값 수의 관내 동천(봉의지구) 정비공사(토공) [20240404774-00],토공,지반조성.포장,경상남도 밀양시,밀양,"45,320,000","41,200,000","45,128,800",-0.42189,"39,804,963",-0.39719,신일토건주식회사,38,24/04/08 13:00,경남,2~3년전
[20240403241-01],정정 기초 A값 수의 관내 칠원읍 상수도 원격검침시스템 설치공사(입찰대행) (정정공고) [20240403241-01],상.하수도,상.하수도,경상남도 함안군,함안,"167,290,000","152,081,818","165,360,350",-1.15348,"146,838,800",-1.01544,도원건설 주식회사,20,24/04/08 13:00,경남,2~3년전
[20240404839-00],A값 순공사 상호진출 금서 매촌 도시계획도로 개설공사 [20240404839-00],토목/토건/철콘/포장/토공/도장/습식.방수/석공/보링.그라우팅.파일,철콘/지반조성.포장/도장.습식.방수.석공,경상남도 산청군,경남,"656,500,000","596,818,182","649,547,700",-1.05900,"574,797,000",-1.05112,안택건설주식회사,843,24/04/08 11:00,경남,2~3년전
